Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-09 12:37:51,2019-01-09 12:37:51,0.287s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:51,2019-01-09 12:37:52,0.103s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:52,2019-01-09 12:37:52,0.137s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:52,2019-01-09 12:37:52,0.115s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:52,2019-01-09 12:37:52,0.104s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-09 12:37:52,2019-01-09 12:37:52,0.200s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-09 12:37:52,2019-01-09 12:37:52,0.167s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-09 12:37:52,2019-01-09 12:37:53,0.211s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-09 12:37:53,2019-01-09 12:37:53,0.169s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-09 12:37:53,2019-01-09 12:37:53,0.238s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-09 12:37:53,2019-01-09 12:37:53,0.214s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-09 12:37:53,2019-01-09 12:37:53,0.151s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:53,2019-01-09 12:37:53,0.120s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-09 12:37:53,2019-01-09 12:37:54,0.207s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-09 12:37:54,2019-01-09 12:37:54,0.066s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-09 12:37:54,2019-01-09 12:37:54,0.413s,FAILED
,,,,,,
Test Cases/ICRC External - Registration - Simran,Chrome 71.0.3578.98,Test Case for Sign-Up,2019-01-09 12:37:54,2019-01-09 12:38:02,7.599s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-09 12:37:54,2019-01-09 12:37:57,2.371s,PASSED
"navigateToUrl(""https://icrc-test.nci.nih.gov/"")",Chrome 71.0.3578.98,,2019-01-09 12:37:57,2019-01-09 12:37:57,0.781s,PASSED
"click(findTestObject(""Page_Introduction to Cancer Researc/a_Register""))",Chrome 71.0.3578.98,,2019-01-09 12:37:57,2019-01-09 12:37:58,0.395s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:58,2019-01-09 12:37:58,0.157s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input_U.S. Citizen_usPersonTyp (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:58,2019-01-09 12:37:58,0.115s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Alien Registration Number (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:58,2019-01-09 12:37:58,0.134s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""162"", true)",Chrome 71.0.3578.98,,2019-01-09 12:37:58,2019-01-09 12:37:58,0.304s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""164"", true)",Chrome 71.0.3578.98,,2019-01-09 12:37:58,2019-01-09 12:37:59,0.261s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Are you U.S. CitizenPerman (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:59,2019-01-09 12:37:59,0.083s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""149"", true)",Chrome 71.0.3578.98,,2019-01-09 12:37:59,2019-01-09 12:37:59,0.211s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:59,2019-01-09 12:37:59,0.091s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-09 12:37:59,2019-01-09 12:37:59,0.312s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:59,2019-01-09 12:37:59,0.100s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:37:59,2019-01-09 12:38:00,0.163s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:00,2019-01-09 12:38:00,0.107s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:00,2019-01-09 12:38:00,0.114s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-09 12:38:00,2019-01-09 12:38:00,0.173s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-09 12:38:00,2019-01-09 12:38:00,0.139s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-09 12:38:00,2019-01-09 12:38:00,0.218s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-09 12:38:00,2019-01-09 12:38:01,0.163s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-09 12:38:01,2019-01-09 12:38:01,0.146s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-09 12:38:01,2019-01-09 12:38:01,0.168s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-09 12:38:01,2019-01-09 12:38:01,0.149s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:01,2019-01-09 12:38:01,0.118s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-09 12:38:01,2019-01-09 12:38:01,0.151s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-09 12:38:01,2019-01-09 12:38:01,0.030s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-09 12:38:01,2019-01-09 12:38:02,0.387s,FAILED
,,,,,,
Test Cases/ICRC External - Registration - Simran,Chrome 71.0.3578.98,Test Case for Sign-Up,2019-01-09 12:38:02,2019-01-09 12:38:12,10.074s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-09 12:38:02,2019-01-09 12:38:04,2.208s,PASSED
"navigateToUrl(""https://icrc-test.nci.nih.gov/"")",Chrome 71.0.3578.98,,2019-01-09 12:38:04,2019-01-09 12:38:06,1.889s,PASSED
"click(findTestObject(""Page_Introduction to Cancer Researc/a_Register""))",Chrome 71.0.3578.98,,2019-01-09 12:38:06,2019-01-09 12:38:08,1.857s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:08,2019-01-09 12:38:08,0.123s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input_U.S. Citizen_usPersonTyp (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:08,2019-01-09 12:38:08,0.139s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Alien Registration Number (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:08,2019-01-09 12:38:08,0.133s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""162"", true)",Chrome 71.0.3578.98,,2019-01-09 12:38:08,2019-01-09 12:38:08,0.294s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""164"", true)",Chrome 71.0.3578.98,,2019-01-09 12:38:08,2019-01-09 12:38:09,0.283s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Are you U.S. CitizenPerman (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:09,2019-01-09 12:38:09,0.116s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""149"", true)",Chrome 71.0.3578.98,,2019-01-09 12:38:09,2019-01-09 12:38:09,0.242s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:09,2019-01-09 12:38:09,0.066s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-09 12:38:09,2019-01-09 12:38:09,0.275s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:09,2019-01-09 12:38:09,0.124s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:09,2019-01-09 12:38:10,0.172s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:10,2019-01-09 12:38:10,0.105s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:10,2019-01-09 12:38:10,0.089s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-09 12:38:10,2019-01-09 12:38:10,0.159s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-09 12:38:10,2019-01-09 12:38:10,0.161s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-09 12:38:10,2019-01-09 12:38:10,0.215s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-09 12:38:10,2019-01-09 12:38:11,0.180s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-09 12:38:11,2019-01-09 12:38:11,0.151s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-09 12:38:11,2019-01-09 12:38:11,0.163s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-09 12:38:11,2019-01-09 12:38:11,0.159s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-09 12:38:11,2019-01-09 12:38:11,0.126s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-09 12:38:11,2019-01-09 12:38:11,0.182s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-09 12:38:11,2019-01-09 12:38:11,0.029s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-09 12:38:11,2019-01-09 12:38:12,0.387s,FAILED
