Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:39,2019-01-11 12:58:39,0.167s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:39,2019-01-11 12:58:40,0.478s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:40,2019-01-11 12:58:40,0.171s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:40,2019-01-11 12:58:40,0.240s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:40,2019-01-11 12:58:40,0.166s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:40,2019-01-11 12:58:41,0.359s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-11 12:58:41,2019-01-11 12:58:41,0.412s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-11 12:58:41,2019-01-11 12:58:42,0.271s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-11 12:58:42,2019-01-11 12:58:42,0.405s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-11 12:58:42,2019-01-11 12:58:42,0.329s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-11 12:58:42,2019-01-11 12:58:43,0.269s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-11 12:58:43,2019-01-11 12:58:43,0.330s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-11 12:58:43,2019-01-11 12:58:43,0.242s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-11 12:58:43,2019-01-11 12:58:43,0.288s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:43,2019-01-11 12:58:44,0.208s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-11 12:58:44,2019-01-11 12:58:44,0.161s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-11 12:58:44,2019-01-11 12:58:44,0.350s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:44,2019-01-11 12:58:44,0.232s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/span_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:44,2019-01-11 12:58:45,0.199s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Postal  Code_postalCode (1)""), ""20850"")",Chrome 71.0.3578.98,,2019-01-11 12:58:45,2019-01-11 12:58:45,0.210s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 1 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:45,2019-01-11 12:58:45,0.145s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:45,2019-01-11 12:58:45,0.164s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 3 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:45,2019-01-11 12:58:45,0.153s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/p_Please select and answer sec (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:45,2019-01-11 12:58:45,0.138s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/strong_Security Questions (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:45,2019-01-11 12:58:45,0.133s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 1 ---    W (1)""), ""152"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:45,2019-01-11 12:58:46,0.353s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu (1)""), ""make1"")",Chrome 71.0.3578.98,,2019-01-11 12:58:46,2019-01-11 12:58:46,0.197s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:46,2019-01-11 12:58:46,0.132s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 2 ---    W (1)""), ""153"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:46,2019-01-11 12:58:47,0.387s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_6 (1)""), ""name1"")",Chrome 71.0.3578.98,,2019-01-11 12:58:47,2019-01-11 12:58:47,0.187s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 3 ---    W (1)""), ""154"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:47,2019-01-11 12:58:47,0.391s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_16 (1)""), ""nickname1"")",Chrome 71.0.3578.98,,2019-01-11 12:58:47,2019-01-11 12:58:47,0.305s,PASSED
"click(findTestObject(""Page_Registration/input_CANCEL_registerButton (1)""))",Chrome 71.0.3578.98,disabled for now!,2019-01-11 12:58:47,2019-01-11 12:58:48,0.576s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-11 12:58:48,2019-01-11 12:58:49,0.833s,PASSED
,,,,,,
Test Cases/ICRC External - Registration - Simran,Chrome 71.0.3578.98,Test Case for Sign-Up,2019-01-11 12:58:49,2019-01-11 12:59:04,15.367s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-11 12:58:49,2019-01-11 12:58:51,2.180s,PASSED
"navigateToUrl(""https://icrc-test.nci.nih.gov/"")",Chrome 71.0.3578.98,,2019-01-11 12:58:51,2019-01-11 12:58:53,2.366s,PASSED
"click(findTestObject(""Page_Introduction to Cancer Researc/a_Register""))",Chrome 71.0.3578.98,,2019-01-11 12:58:53,2019-01-11 12:58:54,0.544s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:54,2019-01-11 12:58:54,0.167s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input_U.S. Citizen_usPersonTyp (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:54,2019-01-11 12:58:54,0.116s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Alien Registration Number (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:54,2019-01-11 12:58:54,0.153s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""162"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:54,2019-01-11 12:58:55,0.387s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""164"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:55,2019-01-11 12:58:55,0.363s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Are you U.S. CitizenPerman (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:55,2019-01-11 12:58:55,0.121s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""149"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:55,2019-01-11 12:58:56,0.306s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:56,2019-01-11 12:58:56,0.147s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-11 12:58:56,2019-01-11 12:58:56,0.403s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:56,2019-01-11 12:58:56,0.141s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:56,2019-01-11 12:58:56,0.174s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:56,2019-01-11 12:58:57,0.148s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:57,2019-01-11 12:58:57,0.156s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-11 12:58:57,2019-01-11 12:58:57,0.200s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-11 12:58:57,2019-01-11 12:58:57,0.227s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-11 12:58:57,2019-01-11 12:58:58,0.316s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-11 12:58:58,2019-01-11 12:58:58,0.341s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-11 12:58:58,2019-01-11 12:58:58,0.301s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-11 12:58:58,2019-01-11 12:58:59,0.429s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-11 12:58:59,2019-01-11 12:58:59,0.257s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-11 12:58:59,2019-01-11 12:58:59,0.291s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-11 12:58:59,2019-01-11 12:58:59,0.233s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-11 12:58:59,2019-01-11 12:58:59,0.041s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-11 12:58:59,2019-01-11 12:59:00,0.232s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:00,2019-01-11 12:59:00,0.140s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/span_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:00,2019-01-11 12:59:00,0.134s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Postal  Code_postalCode (1)""), ""20850"")",Chrome 71.0.3578.98,,2019-01-11 12:59:00,2019-01-11 12:59:00,0.203s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 1 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:00,2019-01-11 12:59:00,0.115s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:00,2019-01-11 12:59:00,0.153s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 3 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:00,2019-01-11 12:59:01,0.139s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/p_Please select and answer sec (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:01,2019-01-11 12:59:01,0.188s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/strong_Security Questions (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:01,2019-01-11 12:59:01,0.184s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 1 ---    W (1)""), ""152"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:01,2019-01-11 12:59:01,0.310s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu (1)""), ""make1"")",Chrome 71.0.3578.98,,2019-01-11 12:59:01,2019-01-11 12:59:01,0.190s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:01,2019-01-11 12:59:02,0.185s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 2 ---    W (1)""), ""153"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:02,2019-01-11 12:59:02,0.380s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_6 (1)""), ""name1"")",Chrome 71.0.3578.98,,2019-01-11 12:59:02,2019-01-11 12:59:02,0.230s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 3 ---    W (1)""), ""154"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:02,2019-01-11 12:59:03,0.377s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_16 (1)""), ""nickname1"")",Chrome 71.0.3578.98,,2019-01-11 12:59:03,2019-01-11 12:59:03,0.243s,PASSED
"click(findTestObject(""Page_Registration/input_CANCEL_registerButton (1)""))",Chrome 71.0.3578.98,disabled for now!,2019-01-11 12:59:03,2019-01-11 12:59:03,0.579s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-11 12:59:03,2019-01-11 12:59:04,0.797s,PASSED
,,,,,,
Test Cases/ICRC External - Registration - Simran,Chrome 71.0.3578.98,Test Case for Sign-Up,2019-01-11 12:59:04,2019-01-11 12:59:19,15.176s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-11 12:59:04,2019-01-11 12:59:07,2.285s,PASSED
"navigateToUrl(""https://icrc-test.nci.nih.gov/"")",Chrome 71.0.3578.98,,2019-01-11 12:59:07,2019-01-11 12:59:08,1.021s,PASSED
"click(findTestObject(""Page_Introduction to Cancer Researc/a_Register""))",Chrome 71.0.3578.98,,2019-01-11 12:59:08,2019-01-11 12:59:10,1.961s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:10,2019-01-11 12:59:10,0.176s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input_U.S. Citizen_usPersonTyp (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:10,2019-01-11 12:59:10,0.126s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Alien Registration Number (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:10,2019-01-11 12:59:10,0.181s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""162"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:10,2019-01-11 12:59:11,0.476s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""164"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:11,2019-01-11 12:59:11,0.352s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Are you U.S. CitizenPerman (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:11,2019-01-11 12:59:11,0.148s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Select a level --- (3)""), ""149"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:11,2019-01-11 12:59:11,0.324s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/input__usPersonType (3)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:11,2019-01-11 12:59:12,0.163s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--Select--    Dr.    Mr (1)""), ""166"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:12,2019-01-11 12:59:12,0.387s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Prefix (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:12,2019-01-11 12:59:12,0.158s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Prefix            --Select (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:12,2019-01-11 12:59:12,0.188s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:12,2019-01-11 12:59:12,0.146s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_First Name (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:12,2019-01-11 12:59:13,0.126s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__firstName (1)""), FirstName)",Chrome 71.0.3578.98,,2019-01-11 12:59:13,2019-01-11 12:59:13,0.222s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__lastName (1)""), LastName)",Chrome 71.0.3578.98,,2019-01-11 12:59:13,2019-01-11 12:59:13,0.221s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__email (1)""), EmailAddress)",Chrome 71.0.3578.98,,2019-01-11 12:59:13,2019-01-11 12:59:13,0.321s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__password (1)""), Password)",Chrome 71.0.3578.98,,2019-01-11 12:59:13,2019-01-11 12:59:14,0.251s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input__confirmPassword (1)""), ConfirmPassword)",Chrome 71.0.3578.98,,2019-01-11 12:59:14,2019-01-11 12:59:14,0.276s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 1_address1 (1)""), ""123 Fake St"")",Chrome 71.0.3578.98,,2019-01-11 12:59:14,2019-01-11 12:59:14,0.306s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Address Line 2_address2 (1)""), ""Apt 1"")",Chrome 71.0.3578.98,,2019-01-11 12:59:14,2019-01-11 12:59:14,0.214s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_City_city (1)""), ""Rockville"")",Chrome 71.0.3578.98,,2019-01-11 12:59:14,2019-01-11 12:59:15,0.267s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/a_State  Province  Region_stat (2)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:15,2019-01-11 12:59:15,0.204s,PASSED
"waitForElementPresent(findTestObject(""Page_Registration/div_MD - Maryland_2""), 0)",Chrome 71.0.3578.98,,2019-01-11 12:59:15,2019-01-11 12:59:15,0.045s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_MD - Maryland_2""))",Chrome 71.0.3578.98,,2019-01-11 12:59:15,2019-01-11 12:59:15,0.146s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:15,2019-01-11 12:59:15,0.165s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/span_Postal  Code (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:15,2019-01-11 12:59:15,0.152s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Postal  Code_postalCode (1)""), ""20850"")",Chrome 71.0.3578.98,,2019-01-11 12:59:15,2019-01-11 12:59:16,0.185s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 1 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:16,2019-01-11 12:59:16,0.127s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:16,2019-01-11 12:59:16,0.169s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/label_Select Question 3 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:16,2019-01-11 12:59:16,0.120s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/p_Please select and answer sec (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:16,2019-01-11 12:59:16,0.112s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/strong_Security Questions (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:16,2019-01-11 12:59:16,0.144s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 1 ---    W (1)""), ""152"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:16,2019-01-11 12:59:17,0.323s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu (1)""), ""make1"")",Chrome 71.0.3578.98,,2019-01-11 12:59:17,2019-01-11 12:59:17,0.227s,PASSED
"click(findTestObject(""Object Repository/Page_Registration/div_Select Question 2 (1)""))",Chrome 71.0.3578.98,,2019-01-11 12:59:17,2019-01-11 12:59:17,0.119s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 2 ---    W (1)""), ""153"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:17,2019-01-11 12:59:17,0.351s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_6 (1)""), ""name1"")",Chrome 71.0.3578.98,,2019-01-11 12:59:17,2019-01-11 12:59:17,0.183s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Registration/select_--- Question 3 ---    W (1)""), ""154"", true)",Chrome 71.0.3578.98,,2019-01-11 12:59:17,2019-01-11 12:59:18,0.400s,PASSED
"setText(findTestObject(""Object Repository/Page_Registration/input_Enter Your Answer for Qu_16 (1)""), ""nickname1"")",Chrome 71.0.3578.98,,2019-01-11 12:59:18,2019-01-11 12:59:18,0.221s,PASSED
"click(findTestObject(""Page_Registration/input_CANCEL_registerButton (1)""))",Chrome 71.0.3578.98,disabled for now!,2019-01-11 12:59:18,2019-01-11 12:59:19,0.530s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-11 12:59:19,2019-01-11 12:59:19,0.877s,PASSED
